id,clean_text,polarity,place
1118004728598687744,RT ban_evm321 Gurgaon Gurugram ... waiting Telangana become Telegram Delhi Diagram rate Kerala Kilo…,0,मन्दिर नहीं बनायगे 😂😂
1118004695795023872,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,chennai
1118004655269638146,Very apt ad The honesty uncharacteristic though LokSabhaElections2019 BJP https //t.co/XppYBxS78P,1,
1118004384737021952,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1118004357935423488,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,
1118004331381309440,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,India
1118004307985494016,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118004237718282240,RahulGandhi Congress BJP one party They opposed Mahagathbandhan Congress helping Modi… https //t.co/ZwDGanCZt8,0,"Kolkata, India"
1118004178931134464,RT pennewstweet Cabinet OKs cooperation agreement b/w India amp Denmark renewable energy field Cabinet cooperation India Denmark R…,0,
1118004071829393408,RT drshamamohd bjp ‘ love Pakistan evident https //t.co/jCdAbwHqDC,1,"Mumbai, India"
1118004061696032768,Vot right one nation.. sahi_chune_sachche_chune BJP Election2019 NaMoForNewIndia Jay Hind. Jay Bh… https //t.co/LPCxQ0uOL1,1,
1118003968074895363,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118003895769255936,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1118003864651718656,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,"Gurgaon, India"
1118003858997776384,RT Raksha_Kumar Quick question Demonetisation successful political issue BJP Why n't going…,1,"Salem, Tamil Nadu, India"
1118003796162965505,Hitting back WB CM MamataBanerjee trying link two candidates RSS Congress accused… https //t.co/VNIEfjJ0iP,0,New Delhi
1118003699371204608,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,"Kannur, Kerala, India"
1118003667427180544,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1118003590377820160,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118003589106917378,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1118003522543312896,RT AyushSi21397035 BJP4Karnataka anuragp60960812 We always supporting narendramodi Ji honest great man mod…,1,India 
1118003492692475905,RT instamojo Phase 1 elections around corner This election represent country ’ MSMEs BeTheVoiceOfMSMEs Take this…,0,"Vijayawada, India"
1118003483221876736,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,"Hyderabad, India"
1118003421603422209,BJP may revive OperationKamala post LSpolls succeed Siddaramaiah https //t.co/WRaJRTptEz,0,"N 161,Flat No 101,Thapar House"
1118003267273777152,Joshi seeks EC probe ‘ fake letter ’ MurliManoharJoshi BJP ECprobe fakeletter LKAdvani ElectionCommission… https //t.co/CbAvUXqs0y,0,
1118003219299545088,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,Sonipat + Surat
1118003209564504064,RT Kasheer_suneel Mam angry Modi ji winning election would rather either drug addict anti Hindu prim…,0,
1118003156326072320,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1118003120884203520,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,India
1118003104455086080,BJP preparing another Balakote like strike votes says MehboobaMufti https //t.co/GTiLxR0thn,0,"Jammu,J&K (India)"
1118003059009806337,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,Kannur
1118003044870840320,BJP denial ticket surprise stand party Tejasvini BJP ticket standbyparty Tejasvini… https //t.co/U1tyJWUHJi,0,
1118003030589181952,RT HAL_India Why Modi asking votes name following 1 Make India 2 Digital India 3 Skill India 4 Jan Dha…,0,India
1118003023735771137,RT JhaSanjay Why n't PM Modi violated ElectionCommission twice 1 Talking Hindu-majority/minority votes ref Kerala…,0,
1118003014923513856,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1118002949102243840,“ Do vote dalals BJP ” Mamata Beldanga Beldanga Donotvote dalals BJP Mamata… https //t.co/4dDvhoq3Og,0,
1118002930836299776,Why PraveenTogadia furious NarendraModi calls Modi 's bluff terms 'Vada Khilafi Ka Mughal-e… https //t.co/1W4Ft3OYaJ,0,"Mumbai, Maharashtra"
1118002926385946624,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118002885357264896,RT DeoditaRod20 Expecting fruitful result today ’ meeting PM RestartGoaMining GoaMining NarendraModi AmitShah sureshpprabhu…,0,
1118002773172334593,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,
1118002767014977536,‘ Udaan ’ inspires 3 lakh children 5 states Udaan AdaniOnline Modi NarendraModi educacion jobs… https //t.co/3vlUQQgo1B,0,
1118002748945944577,RT NH_India Marathwada goes polls two phases April 18 April 23 BJP hoping Prakash Ambedkar Owaisi divide opp…,0,"Bengaluru, India"
1118002714003136512,Public ’ hard-earned money goes campaigning PM Rahul Publicmoney campaigning PMModi RahulGandhi BJP… https //t.co/ZmWOStmRUT,0,
1118002664695062529,RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,0,India
1118002629588635649,RT NairShilpa1308 DMK legal wing files complaint BJP state chief Tamilisai Soundararajan EC spreading false news cre…,0,le'pondy 
1118002615567228928,Foxconn Technology Group 's Chairman Terry Gou said `` iPhone go Mass Production India year … https //t.co/nFyWmSUc7s,0,Mumbai | Bombay | India
1118002612626845696,RT waglenikhil Ground reports first phase LS election make BJP jittery Advantage opposition In Suicide belt Vidarbha BJP w…,1,Delhi
1118002588664901634,RT pennewstweet Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi ArunJaitley BJP…,1,
1118002515444817922,"RT drshamamohd BJP got 95 electoral bonds BJP leaders got 1,800 cr bribes per BSYBJP diaries A BJP CM carries 1.8cr conv…",0,chennai
1118002499074396160,Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi… https //t.co/PcjPay7zuj,1,
1118002452245008385,75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu… https //t.co/FcBkmwsqcg,0,"New Delhi, India"
1118002434024955904,RT NH_India Marathwada goes polls two phases April 18 April 23 BJP hoping Prakash Ambedkar Owaisi divide opp…,0,"Pune, India"
1118002420238274560,Cabinet approves extension New Urea Policy till order Cabinet extension New UreaPolicy Farmers… https //t.co/g9SHm6J7g1,1,
1118002411396710401,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118002393285681155,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1118002372096208898,Marathwada goes polls two phases April 18 April 23 BJP hoping Prakash Ambedkar Owaisi to… https //t.co/C5f25eav9H,0,"New Delhi, India"
1118002354140241920,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,India
1118002304580378624,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118002233881182208,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1118002203380178944,RT FirdausAfreen Broken Torn Ripped apart Injured Hurt Humiliated A country full Hatred Anger Animosity Fear Revenge What else do…,0,
1118002184661061632,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,New delhi
1118002139421265921,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,"Gwalior, India"
1118002111378145283,Adityanath dubs BJD govt Odisha corrupt appeals people vote BJP centre state… https //t.co/g15G1e9SXV,0,
1118002099361656832,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1118002044546076672,Azam Khan ’ comment shows wretched thinking Shazia Ilmi AzamKhan wretched thinking ShaziaIlmi BJP… https //t.co/70j3y52HAs,0,
1118002021448052736,"RT drshamamohd BJP got 95 electoral bonds BJP leaders got 1,800 cr bribes per BSYBJP diaries A BJP CM carries 1.8cr conv…",0,
1118001951331872768,RT AyushSi21397035 BJP4Karnataka anuragp60960812 We always supporting narendramodi Ji honest great man mod…,1,India
1118001934303019009,RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,0,
1118001910282211328,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,
1118001841273360384,Cabinet OKs cooperation agreement b/w India amp Denmark renewable energy field Cabinet cooperation India… https //t.co/ZU6KyQKUjv,0,
1118001828052946944,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1118001793970188288,RT waglenikhil Ground reports first phase LS election make BJP jittery Advantage opposition In Suicide belt Vidarbha BJP w…,1,मोदीजी शाह जी मेरे माई बाप हैं
1118001781789925378,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,
1118001733094051840,RT mlmwalways Fate TAMILNADU Who winning TAMILNADU 2019 Change Vs Unchanged New Vs Old LokSabhaElections2019 Electio…,1,god given earth 
1118001710058708993,BJP welcomes SC notice Rahul contempt proceedings Rafale BJP welcomes SCnotice RahulGandhi… https //t.co/omPth4PKAX,0,
1118001650549919744,RT ban_evm321 Gurgaon Gurugram ... waiting Telangana become Telegram Delhi Diagram rate Kerala Kilo…,0,
1118001628349526016,EVM tampering Why Cong assembly polls asks Shah AmitShah Kodinar Gujarat INC… https //t.co/eL3S7kAGS9,0,
1118001567741833217,RT JhaSanjay Modi loved Imran Khan ISI And BJP inspired Pakistan army song So much pyaar YehRishtaKyaKehlataHai BJ…,1,"Noida, India"
1118001525312253952,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,Bombay
1118001500301578240,BJP4Karnataka anuragp60960812 We always supporting narendramodi Ji honest great man… https //t.co/b99NfRtXNR,1,India 
1118001458299850754,RT mohitbharatiya_ No one wants see “ Army Corrupt “ Night King RahulGandhi sit Iron Throne The real Protector N…,0,"Mumbai, India"
1118001414049976321,RahulGandhi siddaramaiah KPCC loser jdscongress alliance Karnataka Congress siddaramaiah al… https //t.co/phzFtmf3zm,0,"Koramangala, Bengaluru South"
1118001365404409857,RT tv9kannada Amit Shah Will Be Visiting Karnataka Campaign BJP Candidates Tumakuru amp Davanagere Today Video Link ►https //t.c…,0,"Ramanagaram, India"
1118001265336827904,What small businesses expecting 2019elections More growth less red tape This what… https //t.co/EK3t0pW4tO,1,India
1118001224039583744,RT BollywoodGandu The Modi works Congress Gandhi works BJP https //t.co/oG36usJTon,0,La La Land
1118001181266075648,REGIONAL Several Lakh Unaccounted Cash Seized Across Assam Assam AssamNews Nagaon Hojai BJP Congress… https //t.co/42CjIu2fPd,0,"Guwahati, India"
1118001152644329474,RT tejinder9990 Voting Congress BJP talking MensRights like supplying weapons Jaish-e-Mohammad expecti…,0,"Mumbai, India"
1118001094016155649,RT ofbjpkarnataka NRIs reaching India vote Modi Ji ... Do use vote inform everyone cast votes Because each…,0,
1118001029562257410,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1118000966068912128,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,"Kolkata, India"
1118000896825102336,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1118000879779454977,narendramodi imjadeja Is link selection amp BJP support 😉,0,!ncridible!ndia
1118000785306951680,sambitswaraj All best sir always supporting narendramodi Ji believe modi Ji is… https //t.co/4tbUzN5FLT,1,India 
1118000775660130304,RT NH_India The Congress -JD S combine defeat BJP Karnataka cadres jell one another LokSabhaElections2019…,0,"Himachal Pradesh, India"
1118000662741045249,KBSundar6 TOIIndiaNews OfficialUrmila Sir seen video It BJP workers tried disrup… https //t.co/gX1OWqSLuR,0,Bangalore
1118000587176497152,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,gurugram
1118000583116333056,RT ShaileshB99 What solid expose BJP Digital City Program Amazing RajThackeray Sir exactly going planned keep memor…,1,
1118000559334625282,RT BJP4Maharashtra 2019 Loksabha Election Define Indian Destiny This New Year Resolve Shape Destiny Yourself Also Please…,1,etah
1118000554494562311,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1118000544142913536,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118000435200049153,RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,0,India
1118000431324487680,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,Mumbai
1118000379562610690,True face INCIndia exposed.We need get Modi elected LokSabhaElections2019 LokSabhaElection2019… https //t.co/NpMYkiJIP5,1,Bengaluru
1118000370632945669,Identifying right `` local representatives '' matters RepresentativeDemocracy like India.It n't a… https //t.co/BywkH7JISV,1,"Chennai, India"
1118000230606106626,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118000211048026112,Five time MP Srinivas Prasad attempting make re-entry Lok Sabha MP SrinivasPrasad LokSabha Karnataka… https //t.co/7LJHX2VjFm,0,
1118000164763910145,Both Cong amp BJP candidates vying pip Chikkodi LS seat Congress BJP candidates Chikkodi… https //t.co/p2EdjznIrn,0,
1118000115019468801,BJP MLA booked violating MCC Thane BJPMLA BJP violating MCC Thane ElectionCommission KoparKhairane… https //t.co/9xzN0p1s0m,0,
1118000106182045696,RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,0,"Copenhagen, Denmark"
1118000003329323008,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1117999999105691648,RT AkshaySharmaOrg Formal launch Bahutmangahisab abyuvadegajawaab Baba Bakala today saw massive outpouring support c…,0,"Batala, Punjab"
1117999995058135041,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1117999987441332226,BJP leader shot dead Odisha Party called Khordha bandh protest BJPleader shotdead Odisha Khordha… https //t.co/bvgr3pD7we,0,
1117999940855185409,Campaigning picks UP conclude tomorrow WesternUttarPradesh Campaigning HemaMalani Mathura Congress… https //t.co/g62ehyc7Bs,0,
1117999864611127296,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,
1117999812165521408,WhatsApp After benami property amp Demonetisation Modi comes power seize/tax banklockers where… https //t.co/CSc5JUG8iA,0,"New Delhi, India"
1117999773678698497,RT drshamamohd Why EC taken action PM Modi amp AmitShah violating code conduct Both serial offenders hav…,1,"Nagpur, India"
1117999746122166272,The Congress -JD S combine defeat BJP Karnataka cadres jell one another.… https //t.co/j1ZkMfMt5U,0,"New Delhi, India"
1117999693521285120,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1117999683366862849,Salem expressway implemented Gadkari Salemexpressway implemented Gadkari Nithin TamilNadu Salem… https //t.co/6gp5nHYVOs,0,
1117999677553565702,milinddeora HaHaHa 🤣🤣🤣 We r afraid You Congress Chor party ready Mukt Bharat 💯… https //t.co/4XloRSUk72,0,"Mumbai, India"
1117999675733233664,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1117999671417298944,RT tejinder9990 Voting Congress BJP talking MensRights like supplying weapons Jaish-e-Mohammad expecti…,0,"Patna, India"
1117999641495130113,Will anything stop BJP Kejriwal Kejriwal KejriwalBluffs ArvindKejriwal BJP4India BJP aap… https //t.co/QXsD1Je2TD,0,
1117999598537269248,RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,0,"Nagpur, India"
